frame,x[nm],y [nm],z [nm]
2508,7372.668,5371.67,135.1775
2509,5623.805,5237.743,100.9588
2509,8971.489,6269.398,193.8807
2509,5061.368,6509.65,131.968
2509,4223.942,8623.101,531.895
2510,2908.95,3692.118,342.6561
2510,4675.87,7024.621,109.1275
2511,6669.25,5354.136,136.7996
2511,7916.519,5516.749,-94.17526
2511,5311.334,6437.765,497.9144
2512,6398.621,3691.348,-486.7594
2512,8215.74,5627.625,-107.4345
2513,7908.297,5520.567,-91.09375
2514,3807.918,4580.138,279.8279
2514,5879.408,5691.502,527.1178
2514,4691.923,6841.282,233.756
2515,6329.673,4117.787,-394.3981
2515,5479.232,6113.562,107.7634
2516,5812.862,4827.679,-307.5243
2516,8968.956,6228.707,206.1043
2517,4918.539,5084.231,187.2877
2517,6383.344,5304.66,32.04071
2518,4040.613,4613.747,276.8194
2518,5682.652,5061.19,-217.6849
2518,5204.339,6361.304,100.2899
2518,9210.347,6545.622,213.0549
2519,3011.65,3790.399,345.3255
2519,4142.269,4649.674,272.8098
2519,5846.813,5277.701,97.17491
2519,7285.453,5385.962,135.9756
2520,4517.726,7283.56,329.0479
2521,3347.379,4250.236,338.8899
2522,4493.8,4885.236,214.3368
2522,4525.371,7297.845,81.81015
2523,6098.933,5782.115,442.2665
2523,8598.265,5760.141,-138.4849
2523,4629.109,6962.54,231.1639
2524,6316.712,3770.649,-470.7306
2524,7085.465,5362.831,-37.54654
2524,4524.562,7322.207,326.7921
2524,4408.928,9002.678,-97.32597
2525,8387.995,5684.258,-117.1554
2526,4576.976,7147.416,297.9077
2527,3900.307,4582.636,288.6844
2527,6473.002,5292.689,23.95866
2528,2858.875,3673.159,325.7605
2528,8156.007,5597.509,148.9056
2528,5124.088,6111.512,18.45512
2528,4368.236,7749.917,56.42197
2529,6828.195,2915.695,-648.2815
2529,4157.866,4645.176,270.7586
2529,7598.797,5380.425,134.0936
2529,8912.19,5880.197,-130.7714
2530,5261.076,5852.241,-62.21016
2532,2915.868,3701.08,345.0911
2532,6319.942,4449.01,-320.2481
2532,7410.668,5355.896,118.1261
2532,4329.687,8321.935,-17.30194
2533,3434.263,4474.814,327.9849
2533,8724.176,5807.182,-144.4653
2534,6743.478,3009.919,-610.3653
2534,3384.831,4364.966,297.4615
2534,7005.825,5331.845,-7.059097
2535,6374.984,3705.578,-525.2234
2535,7342.578,5374.625,146.1063
2535,9037.674,5930.091,-156.5482
2536,6507.21,3459.086,-507.6617
2536,5503.892,5464.048,-171.7402
2536,8431.405,5760.845,168.2821
2536,4529.147,7293.82,314.3314
2537,3268.645,4066.843,323.058
2537,7740.086,5438.204,149.3907
2538,5984.236,5144.32,445.9435
2538,4371.994,8790.275,-70.60814
2539,4321.044,8337.449,-26.98845
2540,3053.873,4027.617,587.673
2540,8647.422,5782.719,-147.4545
2540,5164.801,6060.723,-20.78735
2541,5082.218,5129.731,193.0742
2541,4342.794,7931.927,46.14937
2542,7158.609,5414.866,122.6389
2542,4513.941,7334.744,123.7257
2542,4381.884,8734.699,-25.56847
2543,4083.484,4617.81,244.4883
2543,4535.881,7275.524,319.0356
2544,4470.524,7414.876,75.52948
2545,6337.331,4145.974,-395.3027
2545,5328.08,5777.717,-78.77647
2545,9136.421,5954.811,-153.9209
2545,4293.011,8190.006,462.8755
2546,4558.117,7135.987,304.5374
2547,3290.83,4081.416,300.6424
2547,7098.213,5424.299,125.9995
2547,4292.968,8121.229,9.595947
2548,3742.465,4860.235,666.6602
2548,6804.247,5384.698,123.3374
2548,8596.358,5895.658,163.3725
2550,5518.261,5452.67,-148.429
2550,4332.678,8620.427,-42.67532
2551,6369.179,3705.003,-522.2629
2551,3325.953,4179.794,289.6082
2551,4556.09,4930.454,256.0403
2551,4577.877,7183.209,80.80917
2552,4508.124,7427.489,330.9412
2553,3831.573,4592.424,282.2766
2553,7046.439,5422.488,138.5146
2553,8927.62,6212.506,181.7326
2553,5286.903,6271.281,126.7144
2554,6701.275,3117.307,-595.3734
2554,6236.748,5411.545,114.3864
2555,6288.924,4103.501,-395.2149
2556,2954.802,3739.862,315.8818
2556,6349.392,4222.535,-394.3078
2556,7623.38,5385.816,139.8329
2556,9185.528,6530.34,224.9934
2557,5657.909,5357.703,6.299744
2557,7854.268,5502.92,-82.71706
2557,4271.614,8280.821,483.027
2558,6302.427,3848.846,-446.6185
2559,5600.55,5268.288,-197.7463
2559,7005.248,5341.399,-30.36728
2559,9193.438,6297.591,399.7304
2560,5104.829,6394.864,500.9308
2560,4441.357,9070.008,-96.03584
2561,4355.852,8022.062,434.4569
2562,3347.324,4259.729,314.8946
2562,4670.11,4994.32,214.6014
2562,5160.591,6012.301,-48.47511
2562,4436.022,9098.921,-122.8661
2563,3207.846,3925.796,318.6726
2563,7861.208,5411.018,-85.20493
2563,5325.458,5727.039,-93.29239
2564,5387.275,6189.556,119.0346
2566,3637.627,4572.021,311.6222
2566,8650.214,5772.857,-142.5755
2566,4863.701,6736.411,122.8362
2566,4413.964,9109.416,-126.3869
2567,6310.668,3779.267,-488.3251
2567,7617.604,5396.561,125.4684
2568,4496.577,4904.939,230.218
2568,5772.616,5260.117,117.7246
2568,7689.778,5473.207,-76.82007
2568,4405.88,7781.695,419.0015
2569,6552.588,3518.552,-579.0004
2569,6744.848,5317.485,-24.26201
2569,8655.178,5946.718,171.58
2569,4610.58,6974.793,233.6651
2570,6240.71,5368.812,-10.83199
2570,9132.201,6422.48,166.031
2571,3447.055,4444.638,266.669
2571,7351.24,5372.852,139.312
2571,5522.571,5412.704,-169.9574
2572,4322.427,8088.046,11.44348
2573,6547.81,5296.4,16.55861
2573,8933.823,5885.213,-142.7374
2574,8808.429,5922.896,-20.24147
2575,7729.042,5396.339,54.46655
2576,6374.195,3716.505,-481.5616
2576,6089.302,5800.063,557.0154
2576,4262.848,8247.839,492.5912
2577,6737.964,2975.27,-629.4461
2577,5389.146,5616.531,-114.4989
2578,8166.956,5585.188,153.4169
2578,5377.312,5691.416,-99.15009
2579,3297.966,4123.986,311.747
2579,7592.769,5398.442,139.5947
2579,4484.991,7513.47,375.3249
2580,4663.892,4992.389,226.1138
2581,6031.991,5704.311,133.2785
2581,4398.002,7688.607,127.8181
2582,6377.875,3708.363,-489.957
2582,5280.249,6275.169,97.25525
2583,3897.369,4905.041,648.6786
2583,5276.316,5189.945,170.7215
2583,4924.983,6455.484,84.45747
2584,6480.745,3548.637,-523.5707
2584,6873.136,5360.914,67.82745
2584,4722.889,6755.325,193.0656
2585,7789.622,5478.837,26.19133
2585,6065.025,5679.521,128.6132
2585,4616.644,6973.058,262.6122
2586,8757.379,6036.915,167.6165
2587,5474.404,6103.161,132.4857
2588,6872.238,5313.155,-125.9595
2588,8579.685,5723.581,-13.25089
2589,3217.764,3961.993,333.0544
2589,4239.245,8440.099,512.258
2590,6525.52,3469.619,-550.5193
2590,9167.467,6473.806,205.3665
2591,4395.374,7679.329,53.31764
2592,4229.641,8527.327,502.0258
2593,4157.892,4647.937,248.1957
2593,6081.874,5638.712,112.8217
2593,4352.971,8053.118,209.3565
2594,5680.152,5099.267,-29.9704
2594,4543.78,7236.074,328.0899
2595,8744.715,6038.659,196.0337
2595,4262.079,8413.4,514.7542
2596,6646.798,3220.711,-627.583
2596,3287.952,4068.983,315.3346
2596,6032.309,5719.768,129.2352
2596,4913.012,6463.088,88.84476
2597,3270.609,4208.829,469.5181
2597,5272.757,5845.122,-49.68414
2597,9058.761,5936.663,-153.8728
2598,6849.224,5393.358,118.7437
2598,8483.395,5699.464,-123.9536
2598,4483.992,7456.031,363.9197
2599,6367.556,3724.893,-534.6622
2599,6248.374,5412.675,132.266
2599,8668.471,6373.609,669.2197
2600,7307.528,5392.657,-52.48741
2600,4772.899,7061.06,584.7975
2601,4034.019,4622.43,262.7978
2601,4351.44,8776.479,-84.20815
2602,3235.178,4001.985,310.9254
2602,4957.467,5086.766,174.9092
2602,8212.206,5617.306,139.7471
2602,4321.353,8248.29,-4.560776
2603,4358.838,4777.211,234.8843
2603,7980.804,5486.526,151.4368
2604,7859.347,5457.061,148.5172
2604,4317.056,8297.391,-7.596359
2605,3215.92,3969.818,321.532
2605,7372.607,5376.021,113.5899
2606,6307.766,3822.476,-479.1028
2608,4381.884,4803.717,250.4607
2608,6566.366,5321.896,136.749
2608,8883.514,6156.461,185.0746
2608,5403.976,6194.371,127.233
2609,3318.439,4168.413,300.4593
2609,4482.174,4859.203,208.5828
2609,5675.291,5053.941,-264.6567
2609,4328.776,8330.43,-7.823639
2611,4291.321,8105.204,48.67271
2612,3371.013,4338.761,293.5793
2612,5213.795,5155.768,175.1122
2612,4528.346,7345.839,217.3718
2613,4992.035,6311.904,56.07628
2613,4340.207,8603.93,-49.45175
2614,6429.934,3580.461,-525.3911
2614,6072.218,5327.088,47.18193
2615,6416.459,3595.294,-543.6102
2615,7537.98,5436.143,-91.29669
2615,5143.011,6110.932,-9.93103
2615,4481.311,7453.458,340.343
2616,8837.828,5852.654,-140.8921
2616,4230.938,8508.121,506.0629
2617,7445.719,5379.439,159.5947
2617,5240.091,5904.248,-47.202
2618,4248.151,4974.669,605.4921
2618,5515.563,6074.404,116.8098
2618,4386.858,8960.132,-88.23433
2620,4835.491,5052.848,220.8596
2620,6577.033,5322.136,85.80002
2620,4720.348,6777.413,193.8251
2621,5934.683,5826.375,128.5049
2621,4445.44,7632.686,388.5503
2622,6544.662,3439.038,-548.2777
2622,9220.213,6574.613,223.4486
2623,2904.483,3692.994,320.1773
2623,8006.162,5551.117,-107.2807
2623,4973.096,6774.444,620.3665
2624,6298.059,3909.422,-435.3941
2624,3648.228,4556.852,283.8644
2625,3262.457,4032.164,326.8256
2625,6172.801,4618.382,-327.1204
2625,7949.878,5537.396,-105.2285
2626,3016.048,3788.913,360.4173
2627,7690.771,5402.479,136.4674
2628,3341.161,4237.459,306.2584
2629,6116.391,5580.933,122.561
2629,4562.696,7119.406,306.277
2629,4310.162,8338.792,6.317291
2630,3903.994,4587.28,259.6119
2630,5643.941,5108.664,-232.7471
2630,8835.813,5851.757,-148.9276
2630,4916.109,6468.138,80.11772
2631,8954.061,5875.198,-158.4954
2632,6272.475,4545.175,-360.66
2632,4838.688,5060.121,213.0881
2633,3530.159,4532.88,268.7621
2633,5437.565,5552.176,-135.1865
2634,3774.491,4588.704,283.39
2634,6852.897,5387.247,141.9174
2634,5078.99,6480.144,87.70638
2635,2906.957,3725.542,327.8981
2635,5039.48,6535.809,100.9972
2636,6621.646,3288.332,-541.8301
2636,3873.89,4560.739,253.6636
2636,6190.41,5273.57,46.67984
2636,4331.555,8067.434,430.2502
2637,5096.273,5153.09,196.151
2638,6727.587,3133.736,-606.8269
2638,4453.437,4861.833,222.5962
2638,6884.899,5398.118,-570.9565
2639,8777.283,5988.857,-552.2592
2639,4261.414,8396.911,492.8424
2640,6557.399,5323.783,115.6614
2640,4481.792,7405.323,87.81204
2640,4221.121,8483.399,532.2277
2641,8536.665,5720.567,-145.5078
2642,6352.683,3708.896,-485.3504
2642,3397.097,4365.732,305.1254
2642,8922.479,6221.755,171.9868
2643,3708.771,4569.01,286.9234
2643,4937.614,6397.513,79.52118
2644,3697.887,4582.521,260.3387
2644,7052.312,5420.59,140.9405
2644,8330.135,5706.663,161.9478
2644,4522.456,7308.545,320.576
2645,3098.839,3840.586,336.082
2645,4217.62,4686.254,245.1883
2645,5754.427,5250.806,85.47264
2646,4256.766,4712.528,237.0853
2646,5554.205,5357.489,-143.8258
2646,5048.916,6516.272,116.7787
2647,8192.965,5606.463,147.563
2647,4359.787,7966.054,511.6277
2648,6298.188,4006.462,-450.3887
2649,3758.914,4580.563,285.8472
2650,8790.894,6079.162,176.1002
2651,8459.854,5783.181,171.7056
2651,5074.774,6347.489,73.06274
2651,4363.291,7826.914,18.12073
2652,3483.409,4517.816,298.2765
2652,4951.396,6649.66,104.5929
2652,4324.813,8043.651,430.4427
2652,4420.345,9084.789,-75.88272
2653,7819.865,5420.851,-64.76593
2653,4289.898,8301.69,8.922501
2654,9212.707,6536.193,249.5149
2654,4696.077,6984.819,111.9569
2655,5125.387,6698.317,656.7538
2655,4284.71,8184.614,464.9677
2656,4160.233,4982.594,632.8909
2656,9011.052,5901.096,-134.0712
2656,4609.067,7012.314,295.6537
2657,3134.076,3845.133,330.5817
2657,7937.072,5505.073,139.332
2657,5816.506,5486.728,384.4664
2658,6303.074,5339.446,132.1478
2658,4236.077,8477.382,505.6633
2659,8884.056,5866.621,-139.064
2660,6280.615,4027.69,-418.299
2660,7397.036,5384.531,155.6713
2660,5648.333,6016.239,133.6907
2660,8967.246,6255.3,192.2289
2661,5456.086,5529.618,-37.47284
2661,4343.675,8763.117,-11.58714
2662,8452.01,5777.355,190.2912
2663,6336.306,3791.497,-445.1503
2663,5522.607,6052.044,97.56363
2664,5618.247,5095.417,-10.71701
2664,7962.945,5498.678,143.8481
2665,6319.143,3943.077,-465.8243
2666,6152.167,5694.561,504.8604
2666,4513.784,7486.221,418.539
2667,4670.574,6865.726,235.8109
2668,3558.119,4539.462,281.9392
2668,8234.684,5623.883,-123.9999
2669,2916.577,3700.739,315.7565
2669,6521.508,5291.295,8.10257
2669,5115.059,6158.618,6.163559
2670,5325.371,6259,122.6135
2670,4433.807,7702.218,392.7029
2671,5608.735,5194.492,-219.43
2671,8364.517,5676.068,-130.5009
2672,6018.053,4678.946,-266.7661
2672,7978.963,5556.61,-100.8507
2672,4316.94,8209.752,470.0179
2673,5645.02,5075.713,-220.6267
2673,5230.734,6322.48,94.24614
2675,5563.337,6055.847,120.855
2675,9219.309,6003.79,-180.2921
2676,5314.126,5811.789,-78.64319
2676,4250.686,8299.739,476.031
2677,6361.02,3658.049,-484.9048
2677,3935.376,4592.882,286.1497
2678,8466.354,5789.941,175.8356
2678,5308.892,6265.487,-826.3593
2678,4464.756,7548.66,328.3109
2679,3645.14,4567.919,300.9923
2679,6905.654,5331.59,-43.47336
2680,9073.341,6360.631,173.6312
2681,5624.143,5257.032,128.755
2681,7821.253,5448.409,165.3592
2681,4455.061,7613.908,381.7676
2682,3700.425,4578.336,273.0447
2682,4431.816,9071.868,-103.5038
2683,5855.816,5274.067,109.4987
2684,6147.83,5506.313,101.94
2684,8681.956,5765.399,-152.7122
2684,4950.86,6424.939,73.86032
2685,8402.084,5672.316,-143.9345
2686,6657.011,3200.135,-566.0343
2686,5650.793,5148.985,-231.2968
2686,8169.611,5608.965,170.1665
2686,4500.896,7321.581,85.60432
2687,8917.478,6189.817,162.9173
2688,6627.345,5299.093,3.009872
2688,4392.877,8905.823,-94.54521
2689,5269.489,5847.439,-60.07652
2689,8857.138,6123.163,145.0004
2689,4471.443,9192.165,-112.5257
2690,6750.109,3030.422,-644.4337
2690,6269.339,5282.218,54.75632
2690,9062.263,6367.208,197.7009
2691,6474.717,3534.059,-489.744
2691,4329.003,8282.245,-10.78606
2692,5554.663,6053.53,101.8549
2692,8856.094,6124.797,194.781
2693,5540.986,5226.791,134.3732
2694,4966.977,6399.525,68.11874
2695,3753.806,4589.348,289.2667
2695,4313.589,8114.1,10.46791
2696,8676.516,5774.746,-152.5954
2696,4495.554,7392.18,74.71809
2697,7979.577,5524.549,-48.99429
2697,5308.597,6238.37,118.5538
2698,6579.06,5328.288,134.5619
2698,5172.518,6033.016,-8.4655
2698,9072.666,6344.314,188.8735
2698,4402.107,7820.46,413.9594
2699,3299.733,4143.654,315.0073
2699,8419.97,5685.781,-124.4158
2699,5769.492,5944.413,127.9714
2700,5456.232,6145.543,101.4604
2701,4123.827,4647.576,279.4341
2701,7510.235,5360.204,133.4925
2701,9046.634,6350.096,203.3478
2701,4174.24,8707.128,537.2766
2702,6321.962,4182.987,-397.2203
2702,7504.79,5367.837,105.7163
2702,4413.929,9091.089,-91.27106
2703,6513.182,5306.678,23.30643
2703,4978.363,6442.76,86.213
2704,4358.219,4795.806,261.8864
2705,7930.958,5535.964,-83.55728
2705,4704.967,6935.864,103.0618
2706,3192.042,3905.712,318.1671
2706,5578.398,5332.898,-196.1535
2706,8651.899,5953.175,179.266
2706,4499.598,7356.99,84.38408
2707,3623.213,4589.197,330.175
2707,6647.405,5296.582,11.76392
2707,4946.37,6660.829,98.9035
2708,6307.802,4248.513,-365.2773
2708,7214.685,5377.596,-31.93359
2708,4290.042,8404.666,-1.102753
2709,9103.156,6399.867,194.4224
2710,5209.66,5169.135,166.7796
2711,8264.711,5636.022,-115.1247
2711,4953.088,6338.528,34.99649
2712,6150.446,4621.704,-266.5118
2712,7355.392,5372.837,147.7393
2713,4386.185,7874.799,182.8689
2714,6651.681,3239.206,-544.492
2714,8994.591,5898.122,-123.3135
2715,4784.294,5037.607,246.5524
2715,6803.29,5395.624,120.2271
2715,4525.558,7323.534,351.7281
2715,4205.374,8689.307,522.7502
2716,6186.542,5271.804,60.10399
2716,7931.805,5539.117,-121.7961
2716,4448.363,7459.49,65.20721
2717,5095.473,6151.159,19.73465
2717,4474.402,7516.898,349.4864
2718,4665.52,6967.733,155.927
2718,4158.066,8825.844,543.4439
2719,8963.603,6241.426,203.028
2719,4430.27,7574.974,63.19191
2720,6327.808,4150.795,-394.5772
2720,6038.61,5718.902,120.9212
2720,9052.697,5920.311,-146.0452
2720,4908.548,6446.51,97.18933
2721,6846.847,5402.29,130.0408
2721,8486.564,5701.394,-133.6468
2722,3269.301,4080.595,311.3635
2722,6184.048,4626.438,-325.0725
2722,8186.298,5615.309,157.8441
2722,5484.367,6109.143,137.31
2723,6438.874,3586.241,-512.1057
2723,5605.82,5256.788,131.2738
2723,7399.848,5391.367,-64.99954
2723,4474.945,7534.139,359.3536
2724,7060.795,5340.23,-59.97284
2724,4279.301,8226.022,470.2396
2725,7507.765,5380.99,139.9603
2725,8725.765,6011.265,173.1084
2725,4586.333,7095.396,297.2749
2726,2925.808,3713.031,302.9558
2726,6213.424,4568.632,-398.5019
2726,4911.247,6677.312,104.2929
2727,8538.363,5782.336,17.25967
2727,5230.613,5916.302,-49.62746
2727,4595.064,7020.072,222.3892
2728,6331.625,4367.224,-363.0774
2728,7400.755,5376.422,140.7596
2729,3131.264,3854.847,345.6639
2729,6135.121,5269.703,-5.341415
2729,4571.55,7102.261,292.2145
2730,5098.695,5141.256,205.2814
2730,7817.094,5442.407,139.4604
2730,4866.303,6517.844,128.2527
2731,3451.708,4454.207,300.6891
2731,4311.838,8145.485,483.0898
2732,6195.647,4573.59,-435.0501
2732,5025.066,6559.954,116.1636
2733,2869.515,3699.954,346.6957
2733,7424.834,5402.443,-66.00517
2734,6274.162,5384.192,144.7346
2734,4789.4,6671.596,144.9261
2734,4351.33,8948.881,-47.77489
2735,4692.641,4988.215,215.6161
2735,5964.613,5281.673,81.15105
2735,5005.312,6320.059,48.04596
2735,4453.842,7465.918,52.16965
2737,3343.584,4220.464,311.611
2737,6563.171,5318.394,14.52827
2737,5525.129,6024.672,-36.74423
2738,5855.689,4769.921,-315.5047
2738,7504.521,5419.073,-62.97203
2738,4320.668,8306.265,3.866425
2739,6387.543,5317.389,142.2653
2739,8120.68,5578.509,155.5418
2739,4578.379,7182.501,101.3888
2739,4329.147,8545.722,-33.43369
2740,4580.611,7135.622,67.07726
2741,5195.613,6370.37,107.8181
2741,4437.32,7709.501,405.3967
2743,6570.04,3378.478,-557.3208
2744,4128.304,4638.235,270.45
2744,6569.631,5297.407,30.51224
2744,4443.797,7678.966,391.7146
2745,8566.587,5877.066,168.1429
2746,3588.324,4574.301,307.957
2746,6750.18,5310.809,-3.499908
2746,7977.3,5514.984,140.0624
2746,4963.349,6381.476,67.73872
2747,6531.505,3443.592,-549.4781
2747,3821.286,4597.923,305.9709
2747,6186.177,4616.372,-286.8591
2747,7259.481,5384.12,116.6747
2748,7306.618,5393.685,159.8191
2748,4765.852,6774.751,119.4984
2749,3092.317,3816.212,317.9608
2749,6307.068,3945.382,-408.3111
2749,4297.353,4733.307,262.2963
2749,5105.304,6449.006,116.6731
2750,8606.932,5911.792,162.954
2750,4945.882,6632.937,131.2126
2751,3204.639,3954.449,338.3806
2751,8582.406,5760.713,-134.1245
2751,5578.89,5961.705,-579.3468
2753,5577.172,5289.288,-201.0752
2753,4430.632,9129.693,-104.7343
2754,5083.001,5126.724,182.5729
2754,4606.275,7054.298,251.4805
2754,4333.918,8723.858,-8.818741
2755,6302.788,3916.223,-452.391
2755,6031.181,5698.034,137.6407
2755,9151.946,5973.318,-151.6614
2755,4129.447,8983.065,574.2618
2756,5206.795,5927.483,-12.41661
2756,4359.467,7731.913,122.524
2757,6151.246,4632.094,-356.9865
2757,5535.267,6080.587,124.3175
2758,2891.382,3700.947,355.4544
2758,4543.122,7400.775,420.2794
2759,6269.417,3937.769,-469.3092
2760,2863.453,3683.881,342.9962
2760,7121.999,5720.988,581.4685
2760,4994.12,6579.554,88.08189
2761,6548.342,3437.005,-547.2554
2761,4544.611,7234.907,185.6362
2762,3279.905,4086.667,301.3759
2762,7458.186,5404.873,-63.94104
2763,6265.154,5386.89,115.2036
2763,7639.228,5420.625,24.0863
2763,4334.368,8637.632,-63.25424
2764,3043.312,3813.109,347.981
2764,4684.91,4959.469,96.67412
2764,6404.914,5301.328,61.6008
2765,6271.723,3980.31,-444.2935
2765,6184.78,5273.245,59.6682
2765,8649.789,5870.805,-493.1072
2766,5242.918,5914.605,-51.82159
2766,9133.687,5963.015,-146.4829
2766,4469.651,7489.975,161.3819
2767,6691.349,3127.043,-675.2825
2767,3260.061,4138.899,436.8642
2767,5954.098,5810.699,143.2605
2768,4298.289,8399.745,2.314377
2770,5355.406,5191.343,142.4245
2770,9208.598,6530.466,224.7426
2770,4873.94,6690.344,441.1003
2771,6281.29,3986.762,-412.9987
2771,5640.298,5263.136,130.345
2772,4789.401,6635.233,160.9145
2773,6751.025,3010.15,-654.3129
2773,5220.504,6323.187,110.2152
2774,6204.006,5299.493,14.78218
2774,8714.884,6005.835,218.9023
2774,4863.687,6611.956,134.5288
2775,6519.083,3450.727,-492.5399
2775,6649.793,5344.637,131.0099
2775,8940.238,5903.277,-148.6777
2775,4251.788,8378.569,525.4677
2777,6208.073,5455.094,126.3885
2777,8135.22,5583.112,160.976
2777,4837.906,6631.752,128.7118
2778,3668.896,4564.624,280.8043
2778,4395.233,7645.378,46.31516
2779,6304.656,4414.554,-393.3706
2779,8517.827,5722.507,-130.7901
2779,4462.849,7605.593,350.8647
2780,5145.997,5156.44,171.2056
2780,4421.507,9026.695,-94.1507
2781,8390.684,5725.228,171.9117
2781,4468.291,7514.695,190.0679
2781,4445.938,9095.872,-119.4852
2782,6511.619,3480.988,-556.0059
2782,4999.79,5086.531,192.349
2782,8238.911,5634.801,-129.2559
2783,5244.512,6496.5,628.6998
2783,4332.03,7956.172,16.01952
2784,3506.375,4511.56,285.3117
2784,9001.462,6622.844,608.1918
2784,4220.922,8498.29,511.8663
2785,3329.947,4234.33,317.2096
2785,5390.129,5690.356,-87.14134
2785,4490.463,7320.254,104.7234
2786,6156.293,4624.576,-363.1342
2787,3498.362,4540.524,289.8459
2787,6066.61,5290.944,59.62227
2787,5249.02,6307.068,109.8048
2787,4341.03,8020.215,435.3477
2788,7004.069,5337.708,-44.06326
2788,4321.953,8132.693,20.60989
2789,6260.931,4497.351,-476.7173
2789,5938.261,5803.979,101.9724
